sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink
4552,6/13/2009 11:47:43 AM,13,53.0661121197045,8.79340943880379,41,1,322,51881767,F,17.67460083579605,0.496942150414859
4552,6/13/2009 11:47:48 AM,13,53.0661043245345,8.79342829808593,41,0,153,51881767,F,17.70857022000685,0.5909648492876978
4552,6/13/2009 11:47:53 AM,13,53.0661084316671,8.79343114793301,42,0,313,51881767,F,17.753413426709052,0.5778432834427818
4552,6/13/2009 11:47:58 AM,13,53.0661118682474,8.79342947155237,41,0,310,51881767,F,17.770973026184393,0.5554041114062608
4552,6/13/2009 11:48:03 AM,13,53.0661351699382,8.79340591840446,41,1,152,51881767,F,17.83284699905215,0.3693882601900255
4552,6/13/2009 11:48:08 AM,13,53.0661274585873,8.79342058673501,41,1,320,51881767,F,17.845299469025267,0.45048512277112385
4552,6/13/2009 11:48:13 AM,13,53.0661871377379,8.79351647570729,41,16,39,51881767,F,18.766092744003835,0.4228450349137633
4552,6/13/2009 11:48:18 AM,13,53.0666204821318,8.79361814819276,42,57,359,51881764,,3.933258606926831,1.8562155124613988
4552,6/13/2009 11:48:24 AM,13,53.0670945625752,8.7941637262702,42,41,40,51881825,,11.1172368710658,3.5255724251725953
4552,6/13/2009 11:48:29 AM,13,53.0673750210553,8.79479044117033,42,29,47,51881768,F,13.147489368089794,2.7648244793910544
4552,6/13/2009 11:48:34 AM,13,53.0673813913018,8.79505782388151,41,1,19,51881768,F,14.268951462511103,0.8851080348789276
4552,6/13/2009 11:48:39 AM,13,53.0673030205071,8.79521607421339,41,10,44,51881768,F,14.33354145942362,0.8936341389023041
4552,6/13/2009 11:48:44 AM,13,53.0675446707755,8.79552595317364,43,27,42,51881768,F,17.701451490871346,0.43999914882531244
4552,6/13/2009 11:48:49 AM,13,53.0678917653859,8.7960544321686,45,43,40,51881825,,4.350517533675876,1.2172706096658525
4552,6/13/2009 11:48:55 AM,13,53.0683772452176,8.79675457254052,45,0,360,51881938,,2.5242265026559916,0.1334057890421852
4552,6/13/2009 11:49:01 AM,13,53.06889901869,8.79764372482896,45,49,48,51881938,F,5.789765768092897,0.1929251821021737
4552,6/13/2009 11:49:06 AM,13,53.0692228954285,8.79844042472541,46,37,64,811768915,,3.838057456876986,0.08716146655304659
4552,6/13/2009 11:49:11 AM,13,53.0692765396088,8.798737982288,47,3,70,811768917,T,2.417880148036174,0.03451347540361703
4552,6/13/2009 11:49:16 AM,13,53.0692778807133,8.79874393343925,47,0,144,811768917,T,2.396600548902216,0.007991249343964817
4552,6/13/2009 11:49:21 AM,13,53.0692763719708,8.79875105805695,46,0,205,811768917,T,2.3493675893207344,0.04090451431772095
4552,6/13/2009 11:49:26 AM,13,53.0692756175995,8.79875374026597,46,0,209,811768917,T,2.3302836152431152,0.05318191790223699
4552,6/13/2009 11:49:31 AM,13,53.0692748632282,8.79875466227531,46,0,200,811768917,T,2.3201784125165372,0.054253366593854366
4552,6/13/2009 11:49:36 AM,13,53.0692741926759,8.79875499755144,46,0,185,811768917,T,2.313650566425823,0.05195361121749455
4552,6/13/2009 11:49:41 AM,13,53.0692740250379,8.79875558428466,46,0,199,811768917,T,2.3094443504235946,0.054789972352847285
4552,6/13/2009 11:49:46 AM,13,53.0692740250379,8.79875608719885,46,0,177,811768917,T,2.3068896222046273,0.05823019056911398
4552,6/13/2009 11:49:51 AM,13,53.069274276495,8.79875633865595,46,0,196,811768917,F,2.3074164006552422,0.061657853375625474
4552,6/13/2009 11:49:56 AM,13,53.069274360314,8.79875642247498,46,0,190,811768917,F,2.307572460065022,0.06279594558899623
4552,6/13/2009 11:50:01 AM,13,53.0692790541798,8.79877863451838,46,4,74,51881935,,4.739274747957951,0.0841324438162287
4552,6/13/2009 11:50:06 AM,13,53.0693543236703,8.7991700693965,49,22,71,716600458,,0.8635855367488781,0.1186970232000382
4552,6/13/2009 11:50:11 AM,13,53.0695726722479,8.79954071715474,49,26,26,51881935,,1.3885599455516993,0.15495180606993908
4552,6/13/2009 11:50:16 AM,13,53.0699583236128,8.79976945929229,49,42,11,51881935,F,5.462239522888671,0.14972553038181588
4552,6/13/2009 11:50:21 AM,13,53.0704120360315,8.8001421187073,49,40,40,586485422,,1.7022851533324974,0.42560719924436513
4552,6/13/2009 11:50:27 AM,13,53.0709172971547,8.8008675724268,49,0,360,67948961,T,10.671372457529525,0.01975249449849037
4552,6/13/2009 11:50:32 AM,13,53.0712663196027,8.80160635337234,48,46,56,67948961,T,4.650685946291414,0.03971119857542546
4552,6/13/2009 11:50:37 AM,13,53.0715834908187,8.80245342850685,49,43,58,67948961,T,3.6173318410942223,0.17810242152214942
4552,6/13/2009 11:50:42 AM,13,53.0718574952334,8.80319648422301,50,37,59,67948524,,2.663794852519177,0.030052368967789324
4552,6/13/2009 11:50:47 AM,13,53.0721090361476,8.80376351997256,51,32,48,51964198,,3.4302027124540686,0.12117367214516842
4552,6/13/2009 11:50:52 AM,13,53.0724189989269,8.8043109420687,50,38,46,51964200,,2.2007381922231546,0.04295214388126679
4552,6/13/2009 11:50:57 AM,13,53.0727158859372,8.80485853180289,51,32,51,67948964,,12.535395076530751,0.15439825077730784
4552,6/13/2009 11:51:02 AM,13,53.0729596316814,8.80532129667699,51,29,50,781555892,,10.39753568598904,0.16440921964470762
4552,6/13/2009 11:51:07 AM,13,53.0731648206711,8.80572563968599,51,19,52,51883244,,2.6592453578202444,0.05511206523779162
4552,6/13/2009 11:51:12 AM,13,53.0732516571879,8.8059376180172,51,7,62,811593144,T,29.640940478144422,0.013386175502547042
4552,6/13/2009 11:51:17 AM,13,53.0732684209943,8.80600442178547,49,2,79,811593144,T,29.3744765732327,0.043913555919796975
4552,6/13/2009 11:51:22 AM,13,53.0732721928507,8.80601104348898,48,1,80,811593144,T,29.361603173499468,0.048441832690397965
4552,6/13/2009 11:51:25 AM,13,53.0732836760581,8.80612403154373,49,15,86,781555892,,5.527577444581365,0.017418607331168606
4552,6/13/2009 11:51:30 AM,13,53.0731548462063,8.80657011643052,48,31,125,781555892,F,7.708299826852285,0.027195362604125327
4552,6/13/2009 11:51:36 AM,13,53.0728358309716,8.80716774612665,47,44,133,51883363,,3.058774219456796,0.03906216317631269
4552,6/13/2009 11:51:41 AM,13,53.0724621657282,8.80790216848254,48,46,127,811593144,T,13.860485803645119,0.0004953533351445687
4552,6/13/2009 11:51:46 AM,13,53.0721492692828,8.80871479399502,49,47,116,811593144,T,7.4164482193046455,0.017544195817725643
4552,6/13/2009 11:51:51 AM,13,53.0719247180969,8.8096193689853,49,45,108,811593144,T,1.6141990500545025,0.010351228973666148
4552,6/13/2009 11:51:56 AM,13,53.0718413181603,8.81029268726707,47,15,97,51883890,,4.210349019140749,0.00410680669330042
4552,6/13/2009 11:52:01 AM,13,53.0718400608748,8.81040466949344,46,0,241,572248975,T,8.446211125957976,0.004002383284764178
4552,6/13/2009 11:52:06 AM,13,53.0718455929309,8.81041321903467,46,0,129,572248975,T,8.362314657504628,0.004146408576523388
4552,6/13/2009 11:52:11 AM,13,53.0718491971493,8.81041724234819,47,0,160,572248975,T,8.314648035421367,0.004884384832009159
4552,6/13/2009 11:52:16 AM,13,53.0718514602631,8.81041891872883,47,0,212,572248975,T,8.28855621755818,0.005703561739761109
4552,6/13/2009 11:52:21 AM,13,53.0718523822725,8.81041984073818,47,0,180,572248975,T,8.27685550189863,0.005938458196454364
4552,6/13/2009 11:52:26 AM,13,53.0718501191586,8.81060868501663,50,16,88,51883882,,1.413268956345017,0.030126735217218203
4553,6/13/2009 11:41:05 AM,13,53.0478754453361,8.81897742860019,42,0,103,51867695,,0.5141186289673719,0.11053969330633459
4553,6/13/2009 11:41:10 AM,13,53.0479937978089,8.81909016519785,37,20,24,51867695,F,1.5121754163560506,0.18995493837701724
4553,6/13/2009 11:41:15 AM,13,53.0483210273087,8.81919678300619,38,27,352,762732449,,0.1792748728467889,0.006223850737482587
4553,6/13/2009 11:41:20 AM,13,53.0485489312559,8.81870702840388,37,35,296,554728228,,3.848481346711753,0.019802871762401426
4553,6/13/2009 11:41:25 AM,13,53.0487602390349,8.81794947199523,37,44,296,554728228,F,9.421274927195686,0.009533291597125125
4553,6/13/2009 11:41:30 AM,13,53.0490146297961,8.81709242239594,39,46,295,586503690,,101.70734878794863,0.009318272711726605
4553,6/13/2009 11:41:35 AM,13,53.0492662545294,8.81620628759265,35,47,294,554728228,,22.352757285327616,0.04645222940351078
4553,6/13/2009 11:41:40 AM,13,53.0494936555624,8.81534663960338,36,44,292,554728228,F,28.622822279417797,0.014372602628772897
4553,6/13/2009 11:41:45 AM,13,53.0497347190976,8.81445187143981,34,49,295,51867645,F,6.0216347838845135,0.013877951921078002
4553,6/13/2009 11:41:50 AM,13,53.0499960668385,8.81347361952066,29,54,295,51867645,T,1.1479584957473816,0.02846101261299888
4553,6/13/2009 11:41:55 AM,13,53.0502773635089,8.81245404481888,24,54,294,51867645,F,8.627005440241465,0.09498061843491326
4553,6/13/2009 11:42:00 AM,13,53.0505824647844,8.81147512234747,23,52,297,51866678,F,5.294569728332083,0.002329651173436104
4553,6/13/2009 11:42:05 AM,13,53.0508411303163,8.8106014765799,24,45,297,51866678,T,1.215012528438246,0.16638016074714837
4553,6/13/2009 11:42:10 AM,13,53.051073057577,8.80988029763103,31,28,291,51866678,F,6.6733039560518295,0.002652500638290739
4553,6/13/2009 11:42:15 AM,13,53.0511994566768,8.80948903039098,31,14,306,799517966,,0.8651478347215467,0.05289700927809586
4553,6/13/2009 11:42:20 AM,13,53.0512793362141,8.80921695381403,30,15,288,799517967,T,5.321418295944242,0.0195794377310504
4553,6/13/2009 11:42:25 AM,13,53.0513852834702,8.80902852863073,34,3,290,799517967,T,3.691263879758928,0.187265942852505
4553,6/13/2009 11:42:30 AM,13,53.0514110997319,8.80899097770453,37,0,252,799517967,T,3.361794699208565,0.2633687478983949
4553,6/13/2009 11:42:35 AM,13,53.0514107644558,8.80898913368583,35,0,47,799517967,T,3.351106151036764,0.2596777451188652
4553,6/13/2009 11:42:40 AM,13,53.0514387600124,8.80883859470487,33,15,303,799517967,T,2.2984643316684252,0.21366039725705305
4553,6/13/2009 11:42:45 AM,13,53.0516051407903,8.80850097164512,34,26,303,51865408,T,7.578371881243394,0.1507849340300628
4553,6/13/2009 11:42:50 AM,13,53.05175752379,8.80794893950224,34,31,290,51865408,T,3.5593140958648726,0.18255933277684472
4553,6/13/2009 11:42:55 AM,13,53.0519227311015,8.8073153514415,34,40,309,51865408,T,1.2844557764897193,0.2364285400328323
4553,6/13/2009 11:43:00 AM,13,53.0521656386554,8.80639242008328,33,53,291,51865408,F,7.871013527396343,0.17814596261819393
4553,6/13/2009 11:43:05 AM,13,53.0524122342467,8.80545205436647,33,0,360,762732452,,10.829353260328213,0.37858040773434837
4553,6/13/2009 11:43:11 AM,13,53.0527941975743,8.80453834310174,37,42,306,766663330,,23.03889765102018,0.5874785313160054
4553,6/13/2009 11:43:16 AM,13,53.0530851334333,8.80381666123867,37,43,307,766663330,T,18.43395813308212,0.5210842360131542
4553,6/13/2009 11:43:21 AM,13,53.0533996224403,8.80307176150382,37,44,305,762732452,,8.494453687436764,0.35046438294583915
4553,6/13/2009 11:43:26 AM,13,53.0537148658186,8.80227925255895,39,44,309,51882063,,9.414664865444063,0.026720311353225567
4553,6/13/2009 11:43:31 AM,13,53.0540206376463,8.80160341970623,41,41,310,766663328,T,29.103735910136216,0.0026627753896092113
4553,6/13/2009 11:43:36 AM,13,53.0543767847121,8.80106714554131,41,31,317,766663328,T,24.8684490550281,0.16521229604057558
4553,6/13/2009 11:43:41 AM,13,53.0546383839101,8.80060253664851,41,32,315,766663328,T,21.59230698850401,0.11375458511078866
4553,6/13/2009 11:43:46 AM,13,53.0549227818847,8.80007581785321,39,34,312,766663328,T,18.345109118471488,0.20996441896452495
4553,6/13/2009 11:43:51 AM,13,53.0552369356155,8.79942446015775,38,43,308,762732447,,4.009123470248043,0.2185332492382841
4553,6/13/2009 11:43:56 AM,13,53.0555756483227,8.79874477162957,39,40,313,762732447,T,1.9114020099283007,0.06379221801860405
4553,6/13/2009 11:44:01 AM,13,53.0558974295855,8.7981438729912,39,37,313,719953785,,12.733126618600748,0.016314646906125396
4553,6/13/2009 11:44:06 AM,13,53.0562272574753,8.79758262075484,39,37,315,719953785,T,7.490970022291459,0.022486994172784977
4553,6/13/2009 11:44:11 AM,13,53.0565878469497,8.79698934964836,39,43,315,762732458,,7.38246678658038,0.047846769294014845
4553,6/13/2009 11:44:16 AM,13,53.056993028149,8.79633422009647,40,46,316,719953785,,4.423582474304204,0.0060415030741295134
4553,6/13/2009 11:44:21 AM,13,53.0574452318251,8.79564614966512,38,48,314,719953785,F,11.231598707929011,0.06398745122762631
4553,6/13/2009 11:44:26 AM,13,53.0578706972301,8.79505329765379,38,38,319,716671988,F,2.9830193967567222,0.4229869046123357
4553,6/13/2009 11:44:31 AM,13,53.0582287721336,8.79451459273696,38,39,315,716671988,F,8.343598996031213,0.034473400530644634
4553,6/13/2009 11:44:36 AM,13,53.0585791356862,8.79393657669425,39,37,320,716671988,F,13.81868790653726,0.2225661104371559
4553,6/13/2009 11:44:41 AM,13,53.0588625278324,8.79355536773801,39,26,320,716671988,F,17.86310893214848,0.09846978942463674
4553,6/13/2009 11:44:46 AM,13,53.0591252166778,8.79320894367993,41,30,319,716671988,F,21.58343689318169,0.009913865816953115
4553,6/13/2009 11:44:51 AM,13,53.059487817809,8.79270225763321,41,40,318,762772848,,2.792443385897735,0.1587247947584738
4553,6/13/2009 11:44:56 AM,13,53.0598768219352,8.79215944558382,42,42,319,51882027,,10.74682124093349,0.017235919261385117
4553,6/13/2009 11:45:01 AM,13,53.0602975934744,8.79156072624028,42,43,318,51881430,T,11.51350384735051,0.01620319834245804
4553,6/13/2009 11:45:06 AM,13,53.0606761202216,8.79102369770408,41,37,319,51881430,T,5.985548234090592,0.019484044753952344
4553,6/13/2009 11:45:11 AM,13,53.0610546469688,8.79049102775753,41,40,320,51881430,T,0.47819185373975454,0.017499335206314373
4553,6/13/2009 11:45:16 AM,13,53.0614466685802,8.78993312828243,42,40,319,51888926,,7.474956935408068,0.03861502896146444
4553,6/13/2009 11:45:21 AM,13,53.0618458986282,8.78937807865441,41,40,321,51881430,,11.038028266687103,0.023868254142791374
4553,6/13/2009 11:45:26 AM,13,53.0622172169387,8.7889660242945,42,33,326,51888926,F,3.2899958551413158,0.010741358593878822
4553,6/13/2009 11:45:31 AM,13,53.0624789837748,8.78862706013024,40,17,324,51888926,F,6.958232630497383,0.02860131568886618
4553,6/13/2009 11:45:36 AM,13,53.0624786484987,8.78858012147248,38,0,199,51888926,F,7.135314813661313,0.08495161991943134
4553,6/13/2009 11:45:42 AM,13,53.0624869465828,8.78858305513859,37,0,202,51888926,F,7.198598825841711,0.020364924888831005
4553,6/13/2009 11:45:47 AM,13,53.062487449497,8.78858397714794,37,0,171,51888926,F,7.199574237268889,0.012852849402993315
4553,6/13/2009 11:45:52 AM,13,53.0624877847731,8.78858339041471,37,0,199,51888926,F,7.204880411422726,0.01348778258712964
4553,6/13/2009 11:45:57 AM,13,53.0624881200492,8.78858347423375,36,0,203,51888926,F,7.207585118546747,0.010964895642292386
4553,6/13/2009 11:46:03 AM,13,53.0624886229634,8.78858406096697,36,0,209,51888926,F,7.209864279830045,0.005002002357663875
4553,6/13/2009 11:46:08 AM,13,53.0624887906015,8.78858347423375,37,0,198,51888926,F,7.213659201739347,0.006693732522962281
4553,6/13/2009 11:46:13 AM,13,53.0624891258776,8.78858372569084,37,0,206,51888926,F,7.215718109924767,0.003366157437092218
4554,6/13/2009 11:34:54 AM,13,53.0290412250906,8.80687211640179,46,0,196,554739608,T,23.006011351894546,0.2627544536057368
4554,6/13/2009 11:34:59 AM,13,53.0290423985571,8.80687412805855,46,0,151,554739608,F,23.023551343491413,0.25879375598878024
4554,6/13/2009 11:35:04 AM,13,53.0288910213858,8.80688603036106,45,22,198,554739608,T,21.551711172513205,0.2509620742650964
4554,6/13/2009 11:35:09 AM,13,53.0285448487848,8.80662099458277,45,36,206,554739608,T,17.322300885128165,0.4119368339290982
4554,6/13/2009 11:35:14 AM,13,53.0280560161918,8.80622964352369,46,45,206,554739608,T,11.300958832149336,0.7215758748829892
4554,6/13/2009 11:35:19 AM,13,53.027567518875,8.8058424834162,46,40,206,51867079,,5.442591056213596,0.35243636555201413
4554,6/13/2009 11:35:24 AM,13,53.0273582227528,8.80567115731537,45,6,206,554739608,,2.768158274262325,0.6393044480481614
4554,6/13/2009 11:35:29 AM,13,53.0272779241204,8.80560116842389,45,14,207,554739608,T,1.802289688361124,0.5681355642170305
4554,6/13/2009 11:35:34 AM,13,53.0271795205772,8.8056527171284,46,10,81,51867079,,0.9514289293935801,0.0711415364259663
4554,6/13/2009 11:35:39 AM,13,53.0274095200002,8.80580434575677,47,26,24,51867079,F,3.7010188192364337,0.14212132915852044
4554,6/13/2009 11:35:44 AM,13,53.0278550181538,8.80616443231702,46,44,26,554739611,,3.578460163685578,0.6418689523445231
4554,6/13/2009 11:35:49 AM,13,53.0284179467708,8.80661671981215,46,51,26,554739611,F,10.524857913322787,0.17420662512724322
4554,6/13/2009 11:35:54 AM,13,53.0289971362799,8.80707445554435,46,50,25,554728248,,4.291608398245175,0.06531388763194146
4554,6/13/2009 11:35:59 AM,13,53.029557466507,8.80752632394433,47,49,26,554728249,,3.765441830941208,0.008629248300706953
4554,6/13/2009 11:36:04 AM,13,53.0300731211901,8.80794198252261,48,41,26,554728249,T,2.6041698037755876,0.1899921829370602
4554,6/13/2009 11:36:09 AM,13,53.0303090717644,8.80812051706016,49,5,16,67942292,T,3.214368932133831,0.04735590416655641
4554,6/13/2009 11:36:14 AM,13,53.0303061380982,8.80812018178403,49,0,191,67942292,F,3.2437823080968955,0.05422211625698973
4554,6/13/2009 11:36:19 AM,13,53.0304570961744,8.80822805687785,50,22,27,67942292,T,1.4432721237035968,0.09982187636864241
4554,6/13/2009 11:36:24 AM,13,53.0306682363153,8.80842276848853,51,10,36,773673193,,7.779245485328767,0.14937545856243015
4554,6/13/2009 11:36:30 AM,13,53.0308952182531,8.80871806293726,51,29,33,67942292,,4.428718247654069,0.05463299825668161
4554,6/13/2009 11:36:35 AM,13,53.0311954580247,8.80901302210987,50,26,28,773673193,,2.381262811085327,0.0616503059627944
4554,6/13/2009 11:36:40 AM,13,53.0314891599119,8.80924478173256,50,25,25,67948818,,1.3754337573432103,0.08702145743143715
4554,6/13/2009 11:36:45 AM,13,53.0318167246878,8.80947067402303,49,31,20,67948819,F,1.5974926436716477,0.03460568131597855
4554,6/13/2009 11:36:50 AM,13,53.0322314612567,8.80964359268546,49,34,12,67948819,F,3.186662096782854,0.11143355572513827
4554,6/13/2009 11:36:55 AM,13,53.0326341278851,8.80977275781333,49,33,13,67948819,F,7.726427942634328,0.07357832510570422
4554,6/13/2009 11:37:00 AM,13,53.0330559890717,8.8099695648998,49,37,18,51867088,,3.7036085047554956,0.20444458271861787
4554,6/13/2009 11:37:04 AM,13,53.0334130581468,8.81020777858794,50,39,24,51867089,,3.796834498235859,0.03999298551160647
4554,6/13/2009 11:37:10 AM,13,53.0339488293976,8.8106432184577,49,37,27,51867089,T,2.85334040659578,0.04352053698944553
4554,6/13/2009 11:37:15 AM,13,53.034420479089,8.81088805384934,50,39,17,51867577,,2.7695888807153595,0.21156430255001815
4554,6/13/2009 11:37:20 AM,13,53.0348900333047,8.81117848679423,49,40,22,781750240,F,4.513816543030899,2.1556184226261155
4554,6/13/2009 11:37:25 AM,13,53.035342739895,8.81148509681225,47,38,22,781750240,F,9.944305853046485,1.3044579044248112
4554,6/13/2009 11:37:30 AM,13,53.0357790179551,8.81180888973176,44,36,27,781750240,F,15.253286120242961,1.5265448559068753
4554,6/13/2009 11:37:35 AM,13,53.0362140387297,8.81212572567165,41,40,22,781750240,F,20.531088025038482,1.5603768440794732
4554,6/13/2009 11:37:39 AM,13,53.0365836806595,8.81238112226129,41,42,21,781750240,F,24.978944594360275,1.439626635752833
4554,6/13/2009 11:37:45 AM,13,53.0371726769954,8.81278035230935,42,41,22,781750240,F,32.04626591046733,1.255954790861581
4554,6/13/2009 11:37:50 AM,13,53.0376835539937,8.81307682022452,41,0,360,781750240,F,38.04806997386799,0.8230327399504883
4554,6/13/2009 11:37:55 AM,13,53.0380957759917,8.8132747169584,43,0,360,572252438,T,19.06368425949355,0.013642019269761798
4554,6/13/2009 11:38:00 AM,13,53.0386318825185,8.81364092230797,48,33,23,572252438,T,12.63246889435317,0.06727131119547422
4554,6/13/2009 11:38:05 AM,13,53.0388969182968,8.81370747461915,48,9,20,572252438,T,9.711408683497499,0.019478918457338713
4554,6/13/2009 11:38:10 AM,13,53.0389830842614,8.81378852762282,45,4,11,51867774,,3.109940968323217,0.005992042737157283
4554,6/13/2009 11:38:15 AM,13,53.0390307772905,8.81395725533366,44,8,37,572252438,T,7.781247297762816,0.033495366584925156
4554,6/13/2009 11:38:20 AM,13,53.0393165163696,8.81410645321012,46,33,20,572252438,T,4.463020869824641,0.08341243528671691
4554,6/13/2009 11:38:25 AM,13,53.0396448355168,8.81427258253098,46,24,16,572252438,T,0.7562067677342835,0.13908366556082627
4554,6/13/2009 11:38:30 AM,13,53.0400354322046,8.81445111706853,45,36,16,572252438,F,3.881997565747247,0.20762873563714362
4554,6/13/2009 11:38:35 AM,13,53.0403948482126,8.81460995413363,44,0,360,572252438,F,8.002304584535075,0.2390887421758535
4554,6/13/2009 11:38:40 AM,13,53.0407348182052,8.8147496804595,44,0,360,554728246,T,27.89477402895276,0.003927606868739162
4554,6/13/2009 11:38:45 AM,13,53.0411241576076,8.81495042704046,48,36,21,554728246,T,23.36549240450412,0.003518552329887955
4554,6/13/2009 11:38:50 AM,13,53.0415743496269,8.81517556495965,46,32,19,554728246,T,18.14371353827878,0.0001362866627687369
4554,6/13/2009 11:38:55 AM,13,53.0420500226319,8.81554302759469,43,32,42,554728246,T,12.364037010222312,0.00709226295247266
4554,6/13/2009 11:39:00 AM,13,53.0425468180329,8.81584729067981,44,43,18,554728246,T,6.51233595845559,0.03223684836187084
4554,6/13/2009 11:39:05 AM,13,53.0432388279587,8.81611743941903,44,52,16,554728246,T,1.3953186991961943,0.0073576668186620744
4554,6/13/2009 11:39:10 AM,13,53.0439357832074,8.81643796339631,47,55,17,554728246,F,9.429317365109537,0.031128131154672382
4554,6/13/2009 11:39:15 AM,13,53.0445945169777,8.81675169803202,48,50,13,554728246,F,17.044209250007068,0.005222885611916852
4554,6/13/2009 11:39:20 AM,13,53.0452296976,8.81702779792249,46,47,16,554728246,F,24.33884573055346,0.058741965755156375
4554,6/13/2009 11:39:25 AM,13,53.0457968171686,8.8173676840961,43,40,21,586525536,F,1.9810647708664635,0.2827851249565612
4554,6/13/2009 11:39:30 AM,13,53.0461513716728,8.8176816701889,41,26,22,586525536,F,6.355522357628521,0.1426276999584311
4554,6/13/2009 11:39:35 AM,13,53.0462912656367,8.81777378730476,42,0,31,586525536,F,8.02758296042254,0.1452476161841635
4554,6/13/2009 11:39:40 AM,13,53.0462960433215,8.81777403876185,44,0,341,586525536,F,8.077556906990154,0.16140715156238658
4554,6/13/2009 11:39:45 AM,13,53.0463004857302,8.81777412258089,45,0,197,586525536,F,8.123705812165733,0.17708383589931365
4554,6/13/2009 11:39:50 AM,13,53.0463023297489,8.81777454167604,45,0,150,586525536,F,8.143805779201703,0.18141574105160216
4554,6/13/2009 11:39:55 AM,13,53.0464036669582,8.8178996834904,46,24,30,586525536,F,9.504462406825954,0.00018808497927754337
4554,6/13/2009 11:40:00 AM,13,53.0467856302857,8.8182466942817,45,34,26,586525542,,3.365448090383339,0.11773629840083093
4555,6/13/2009 8:32:26 AM,13,53.0469558667392,8.81825574673712,51,17,203,67948822,,2.2207329122257438,0.05998259895017578
4555,6/13/2009 8:32:31 AM,13,53.04687355645,8.8181880209595,51,0,200,554728244,F,2.539693394745818,0.23484777886140043
4555,6/13/2009 8:32:36 AM,13,53.0468742270023,8.81818743422627,50,0,239,554728244,T,2.533908814949243,0.22448008900458233
4555,6/13/2009 8:32:41 AM,13,53.0468733888119,8.81818751804531,50,0,157,554728244,F,2.5425453417048693,0.230472994682433
4555,6/13/2009 8:32:46 AM,13,53.0467929225415,8.81813974119723,51,16,202,554728244,F,3.4919789208181955,0.21271230180583783
4555,6/13/2009 8:32:51 AM,13,53.0464953649789,8.81794628687203,51,31,202,586525536,,10.563645931771662,0.014441171099603595
4555,6/13/2009 8:32:56 AM,13,53.0460174288601,8.81762123666704,50,46,197,586525536,T,4.8263403106633,0.11989607136012341
4555,6/13/2009 8:33:01 AM,13,53.0454320367426,8.81722628138959,50,52,201,554728246,T,26.869379307398283,0.017868577428863414
4555,6/13/2009 8:33:06 AM,13,53.0448151286691,8.81690617650747,51,52,196,554728246,T,19.687823944934937,0.010359472279829146
4555,6/13/2009 8:33:11 AM,13,53.0441603343934,8.81661297753453,51,55,196,554728246,T,12.158028668267063,0.08364614944688369
4555,6/13/2009 8:33:16 AM,13,53.0435227230191,8.81626898422837,52,53,198,554728246,T,4.708668584947965,0.0072750644966341985
4555,6/13/2009 8:33:21 AM,13,53.0428949184716,8.81592582911253,52,53,198,554728246,T,2.6353896518008812,0.018556650730568922
4555,6/13/2009 8:33:26 AM,13,53.0422706343234,8.81556993350387,51,53,200,554728246,F,9.969351333566854,0.015950546272707068
4555,6/13/2009 8:33:31 AM,13,53.0416230484843,8.81517891772091,51,56,200,554728246,F,17.624784424531146,0.0015871349597221286
4555,6/13/2009 8:33:36 AM,13,53.0409836769104,8.81483777426183,51,53,196,554728246,F,25.08518550716277,0.010338458869416957
4555,6/13/2009 8:33:41 AM,13,53.0403793416917,8.81454415619373,52,48,200,572252438,,7.711230741659878,0.010009406726868885
4555,6/13/2009 8:33:46 AM,13,53.0398070253432,8.81425824947655,51,48,196,572252438,T,1.0851070496285458,0.050653291412476854
4555,6/13/2009 8:33:51 AM,13,53.0392245668918,8.81396186538041,50,49,198,51867774,,6.03021027455141,0.06318562747213605
4555,6/13/2009 8:33:56 AM,13,53.0386523343623,8.81355056539178,52,49,203,572252438,,12.624698510360668,0.0010646130909555283
4555,6/13/2009 8:34:01 AM,13,53.0380489211529,8.81320313550532,55,52,200,51867774,,7.984515312610419,0.008581642941225277
4555,6/13/2009 8:34:06 AM,13,53.0374257266521,8.81284355185926,60,50,203,781750240,T,34.8061901431158,0.4188620435949069
4555,6/13/2009 8:34:11 AM,13,53.0368408374488,8.8124736584723,62,49,202,781750240,T,27.8536141514698,0.6126803205110795
4555,6/13/2009 8:34:16 AM,13,53.0362799204886,8.81211717613041,63,47,202,781750240,T,21.182459252944483,0.8971068967184156
4555,6/13/2009 8:34:21 AM,13,53.0357298161834,8.81175834685564,61,47,201,781750240,T,14.617511270614695,1.2696572913543045
4555,6/13/2009 8:34:26 AM,13,53.0351748503745,8.81139398552477,58,49,198,781750240,T,7.991277535098777,2.191066606187644
4555,6/13/2009 8:34:31 AM,13,53.0346632190049,8.8110523391515,57,42,202,781750240,T,1.8893736919070108,7.9827186533054615
4555,6/13/2009 8:34:36 AM,13,53.0341557785869,8.8107362575829,58,44,200,67948816,,5.182633758992553,0.16334071451254084
4555,6/13/2009 8:34:42 AM,13,53.0335295666009,8.81033132784069,56,45,202,67948816,T,2.3048008347101474,0.0021212810994309674
4555,6/13/2009 8:34:47 AM,13,53.0330149177462,8.8099560700357,55,44,203,781750240,F,17.876419133511998,0.46795432380171204
4555,6/13/2009 8:34:52 AM,13,53.0324929766357,8.80960436537862,54,42,202,781750240,F,24.133658193095645,0.21023630741531135
